2016-02-25 13:49:10.240000;2016-02-22-20-27-28-stephan.csv;(0.28510334451019376, {ReservoirNode(input_dim=None, output_dim=400, dtype='float64'): {'input_scaling': 0.5, 'spectral_radius': 0.90000000000000002, '_instance': 0}, RidgeRegressionNode(input_dim=None, output_dim=None, dtype=None): {'ridge_param': 0.001}});fused;True;gyro;False;acc;False;delta;False;centerAndNormalize;True;_instance;[0];spectral_radius;[ 0.9  1.1];input_scaling;[ 0.5  0.7];ridge_param;[0.001, 0.01, 0.1, 1];C:\Users\Steve\Documents\Eclipse Projects\BA_Analysis\results\2016-02-25-13-49_2016-02-22-20-27-28-stephan.csv.pdf;;;;
2016-02-25 13:53:21.646000;2016-02-22-20-27-28-stephan.csv;(0.26345670622777556, {RidgeRegressionNode(input_dim=None, output_dim=None, dtype=None): {'ridge_param': 0.001}, ReservoirNode(input_dim=None, output_dim=400, dtype='float64'): {'input_scaling': 0.5, 'spectral_radius': 0.89999999999999991, '_instance': 1}});fused;True;gyro;False;acc;False;delta;False;centerAndNormalize;True;_instance;[0, 1, 2, 3, 4];spectral_radius;[ 0.5  0.7  0.9  1.1];input_scaling;[ 0.3  0.5  0.7];ridge_param;[0.001, 0.01, 0.1, 1];C:\Users\Steve\Documents\Eclipse Projects\BA_Analysis\results\2016-02-25-13-53_2016-02-22-20-27-28-stephan.csv.pdf;;;;
2016-02-25 13:53:21.646000;2016-02-22-20-27-28-stephan.csv;(0.26345670622777556, {RidgeRegressionNode(input_dim=None, output_dim=None, dtype=None): {'ridge_param': 0.001}, ReservoirNode(input_dim=None, output_dim=400, dtype='float64'): {'input_scaling': 0.5, 'spectral_radius': 0.89999999999999991, '_instance': 1}});fused;True;gyro;False;acc;False;delta;False;centerAndNormalize;True;_instance;[0, 1, 2, 3, 4];spectral_radius;[ 0.5  0.7  0.9  1.1];input_scaling;[ 0.3  0.5  0.7];ridge_param;[0.001, 0.01, 0.1, 1];paraList;[[0.001, 0.01, 0.1, 1], [0, 1, 2, 3, 4], array([ 0.5,  0.7,  0.9,  1.1]), array([ 0.3,  0.5,  0.7])];errors;|[[[[ 0.34014934  0.29156735  0.27814149];
2016-02-25 14:53:22.187000;2016-02-22-20-27-28-stephan.csv;(0.27527672918688512, {RidgeRegressionNode(input_dim=None, output_dim=None, dtype=None): {'ridge_param': 0.01}, ReservoirNode(input_dim=None, output_dim=400, dtype='float64'): {'input_scaling': 0.5, 'spectral_radius': 0.89999999999999991, '_instance': 0}});fused;True;gyro;False;acc;False;delta;False;centerAndNormalize;True;_instance;[0];spectral_radius;[ 0.5  0.7  0.9  1.1];input_scaling;[ 0.3  0.5  0.7];ridge_param;[0.001, 0.01, 0.1, 1];paraList;[[0.001, 0.01, 0.1, 1], [0], array([ 0.5,  0.7,  0.9,  1.1]), array([ 0.3,  0.5,  0.7])];errors;[[[[ 0.33771636,0.29125375,0.28775698], [ 0.30093843,0.28590107,0.27828876], [ 0.29021532,0.28492213,0.27971715], [ 0.29134417,0.27806307,0.29585804]]], [[[ 0.41319765,0.34508478,0.32825374], [ 0.30990336,0.2958917, 0.29340349], [ 0.28746944,0.27527673,0.28585611], [ 0.29303534,0.27732803,0.28196383]]], [[[ 0.49813778,0.43599313,0.41018059], [ 0.39236551,0.33667176,0.32317046], [ 0.30221586,0.29673274,0.29336993], [ 0.28643049,0.28522723,0.2824689 ]]], [[[ 0.57584011,0.51812698,0.51095985], [ 0.45088439,0.42719875,0.39782049], [ 0.38277738,0.34709908,0.33358906], [ 0.33064106,0.30425232,0.30006762]]]];C:\Users\Steve\Documents\Eclipse Projects\BA_Analysis\results\2016-02-25-14-53_2016-02-22-20-27-28-stephan.csv.pdf
2016-02-25 18:37:42.674000;2016-02-22-20-27-28-stephan.csv;(0.27103864967689001, {RidgeRegressionNode(input_dim=None, output_dim=None, dtype=None): {'ridge_param': 0.001}, ReservoirNode(input_dim=None, output_dim=400, dtype='float64'): {'input_scaling': 0.69999999999999996, 'spectral_radius': 0.89999999999999991, '_instance': 0}});fused;True;gyro;False;acc;False;delta;False;centerAndNormalize;True;_instance;[0];spectral_radius;[ 0.7  0.9  1.1];input_scaling;[ 0.3  0.5  0.7];ridge_param;[0.001, 0.01, 0.1, 1];paraList;[[0.001, 0.01, 0.1, 1], [0], array([ 0.7,  0.9,  1.1]), array([ 0.3,  0.5,  0.7])];errors;[[[[ 0.29888652,0.27142904,0.28371137], [ 0.28569348,0.27512856,0.27103865], [ 0.28565539,0.2859812, 0.28256586]]], [[[ 0.3044321, 0.28465392,0.29238968], [ 0.29582773,0.27908567,0.28039901], [ 0.30131298,0.28102346,0.27377533]]], [[[ 0.38676623,0.33597444,0.32387174], [ 0.31685069,0.28537674,0.28981217], [ 0.27851367,0.28086241,0.2786155 ]]], [[[ 0.46870368,0.41946622,0.3974873 ], [ 0.38265065,0.34866449,0.34603802], [ 0.30858252,0.31092753,0.30241784]]]];C:\Users\Steve\Documents\Eclipse Projects\BA_Analysis\results\2016-02-25-18-37_2016-02-22-20-27-28-stephan.csv.pdf
2016-02-25 18:42:26.904000;2016-02-22-20-27-28-stephan.csv;(0.28581481348537485, {ReservoirNode(input_dim=None, output_dim=400, dtype='float64'): {'input_scaling': 0.5, 'spectral_radius': 1.0, '_instance': 0}, RidgeRegressionNode(input_dim=None, output_dim=None, dtype=None): {'ridge_param': 0.001}});fused;True;gyro;False;acc;False;delta;False;centerAndNormalize;True;_instance;[0];spectral_radius;[ 0.7  1. ];input_scaling;[ 0.5  0.7];ridge_param;[0.001, 1];paraList;[[0], array([ 0.7,  1. ]), array([ 0.5,  0.7]), [0.001, 1]];errors;[[[[ 0.28640491,0.43954232], [ 0.28747464,0.40758856]],[[ 0.28581481,0.33083748], [ 0.29359147,0.3266097 ]]]];C:\Users\Steve\Documents\Eclipse Projects\BA_Analysis\results\2016-02-25-18-42_2016-02-22-20-27-28-stephan.csv.pdf
2016-02-25 18:51:33.888000;2016-02-22-20-27-28-stephan.csv;(0.2704824077296491, {RidgeRegressionNode(input_dim=None, output_dim=None, dtype=None): {'ridge_param': 0.001}, ReservoirNode(input_dim=None, output_dim=400, dtype='float64'): {'input_scaling': 0.5, 'spectral_radius': 0.69999999999999996, '_instance': 0}});fused;True;gyro;True;acc;True;delta;False;centerAndNormalize;True;_instance;[0];spectral_radius;[ 0.7  1. ];input_scaling;[ 0.5  0.7];ridge_param;[0.001, 1];paraList;[[0.001, 1], [0], array([ 0.7,  1. ]), array([ 0.5,  0.7])];errors;[[[[ 0.27048241,0.28145248], [ 0.27186441,0.28130833]]], [[[ 0.29020997,0.29039351], [ 0.27214189,0.2798448 ]]]];C:\Users\Steve\Documents\Eclipse Projects\BA_Analysis\results\2016-02-25-18-51_2016-02-22-20-27-28-stephan.csv.pdf
2016-02-25 18:54:45.747000;2016-02-22-20-27-28-stephan.csv;(0.27178516897066085, {ReservoirNode(input_dim=None, output_dim=400, dtype='float64'): {'input_scaling': 0.5, 'spectral_radius': 0.69999999999999996, '_instance': 0}, RidgeRegressionNode(input_dim=None, output_dim=None, dtype=None): {'ridge_param': 0.001}});fused;True;gyro;True;acc;True;delta;False;centerAndNormalize;True;_instance;[0];spectral_radius;[ 0.7  1. ];input_scaling;[ 0.5  0.7];ridge_param;[0.001, 1];paraList;[[0], array([ 0.7,  1. ]), array([ 0.5,  0.7]), [0.001, 1]];errors;[[[[ 0.27178517,0.30356605], [ 0.27830649,0.29289039]],[[ 0.2836701, 0.29631592], [ 0.30233086,0.29343202]]]];C:\Users\Steve\Documents\Eclipse Projects\BA_Analysis\results\2016-02-25-18-54_2016-02-22-20-27-28-stephan.csv.pdf
2016-02-25 18:56:37.690000;2016-02-22-20-27-28-stephan.csv;(0.26293044188517495, {RidgeRegressionNode(input_dim=None, output_dim=None, dtype=None): {'ridge_param': 0.001}, ReservoirNode(input_dim=None, output_dim=400, dtype='float64'): {'input_scaling': 0.5, 'spectral_radius': 0.69999999999999996, '_instance': 0}});fused;True;gyro;True;acc;True;delta;False;centerAndNormalize;True;_instance;[0];spectral_radius;[ 0.7  1. ];input_scaling;[ 0.5  0.7];ridge_param;[0.001, 1];paraList;[[0.001, 1], [0], array([ 0.7,  1. ]), array([ 0.5,  0.7])];errors;[[[[ 0.26293044,0.2869707 ], [ 0.27975194,0.27657366]]], [[[ 0.27805098,0.30360402], [ 0.28543171,0.29321842]]]];C:\Users\Steve\Documents\Eclipse Projects\BA_Analysis\results\2016-02-25-18-56_2016-02-22-20-27-28-stephan.csv.pdf
2016-02-25 19:05:22.195000;2016-02-22-20-27-28-stephan.csv;(0.36245373080895654, {RidgeRegressionNode(input_dim=None, output_dim=None, dtype=None): {'ridge_param': 0.001}, ReservoirNode(input_dim=None, output_dim=400, dtype='float64'): {'input_scaling': 0.5, 'spectral_radius': 0.5, '_instance': 1}});fused;True;gyro;True;acc;True;delta;True;centerAndNormalize;True;_instance;[0, 1, 2, 3, 4];spectral_radius;[ 0.5  0.6  0.7  0.8  0.9  1.   1.1];input_scaling;[ 0.5  0.7  0.9  1.1  1.3];ridge_param;[0.001, 1];paraList;[[0.001, 1], [0, 1, 2, 3, 4], array([ 0.5,  0.6,  0.7,  0.8,  0.9,  1. ,  1.1]), array([ 0.5,  0.7,  0.9,  1.1,  1.3])];errors;[[[[ 0.37123898,0.41583481,0.46661871,0.50473519,0.51535157], [ 0.37007274,0.43277708,0.47406255,0.5252567, 0.54106371], [ 0.39166851,0.43907211,0.48281317,0.51969605,0.53912874], [ 0.4160341, 0.46724188,0.50568754,0.53929434,0.56415114], [ 0.44126871,0.48199197,0.52826089,0.5613908, 0.58455693], [ 0.47215391,0.5188603, 0.54454612,0.58964444,0.6018893 ], [ 0.54500691,0.55814145,0.59318866,0.61515185,0.62670386]],[[ 0.36245373,0.42109825,0.46913546,0.51116426,0.52289485], [ 0.38432131,0.43747024,0.47723668,0.52847998,0.52000405], [ 0.39503827,0.43679839,0.51270294,0.53090561,0.54917879], [ 0.43529316,0.4512109, 0.50041565,0.54973688,0.57048834], [ 0.44874818,0.49770181,0.52775863,0.56509709,0.5830856 ], [ 0.48817405,0.54186347,0.54911375,0.58019973,0.59507033], [ 0.51561533,0.54343024,0.57412652,0.5882036, 0.6144568 ]],[[ 0.37976653,0.41990407,0.46542429,0.49936475,0.52207012], [ 0.38637712,0.435163,0.47995472,0.50851954,0.54520405], [ 0.4050752, 0.43550854,0.49833007,0.53032526,0.54015711], [ 0.40823156,0.45894283,0.50535605,0.53287032,0.56104714], [ 0.43134405,0.48096895,0.52066246,0.55537247,0.56960722], [ 0.48325508,0.54046575,0.55397298,0.56896075,0.59481567], [ 0.50763526,0.54953302,0.59510529,0.60034417,0.64025102]],[[ 0.3629809, 0.42067576,0.47215335,0.50528027,0.53718799], [ 0.37931041,0.42110838,0.47408377,0.50740685,0.52616533], [ 0.39801861,0.44557634,0.49834856,0.52407949,0.54942526], [ 0.41886156,0.47298961,0.51039346,0.52486362,0.56780809], [ 0.44054317,0.48851205,0.55749887,0.57731664,0.56438181], [ 0.46431149,0.51117048,0.54588309,0.56984622,0.59056624], [ 0.50397466,0.56323178,0.5794284, 0.59962589,0.62271773]],[[ 0.38203936,0.43462318,0.46388775,0.50721745,0.52204155], [ 0.3758372, 0.43530323,0.48694489,0.51845235,0.53854837], [ 0.37855497,0.46364425,0.49803461,0.54536812,0.55701119], [ 0.41647031,0.47919088,0.51118293,0.54717653,0.55358378], [ 0.44894577,0.47022856,0.53008554,0.56776678,0.57759965], [ 0.47866643,0.500407,0.55953524,0.57224731,0.60637755], [ 0.51010328,0.55738751,0.58309629,0.6146094, 0.62581787]]], [[[ 0.41773146,0.46488361,0.47475346,0.51166993,0.52719368], [ 0.38659867,0.44013593,0.48763624,0.52296257,0.55100407], [ 0.39754791,0.45569492,0.50800028,0.54001862,0.55119457], [ 0.41737552,0.47417779,0.48098814,0.54699556,0.55169822], [ 0.4453125, 0.47938661,0.52479709,0.5473053, 0.57133332], [ 0.46174804,0.51452476,0.54914471,0.58042, 0.5812905 ], [ 0.5237884, 0.55853027,0.58654039,0.61348873,0.61036376]],[[ 0.40868781,0.43804709,0.47867415,0.50489388,0.53412796], [ 0.40471072,0.43968749,0.48528423,0.50984274,0.53184989], [ 0.39903186,0.44098426,0.49201111,0.52451395,0.56376823], [ 0.43524688,0.46035514,0.52481813,0.54545751,0.56314523], [ 0.44835998,0.48300402,0.53802828,0.53879003,0.58420622], [ 0.46874075,0.51757684,0.55163816,0.57516343,0.60618794], [ 0.5102693, 0.54566391,0.55741864,0.60572631,0.61996012]],[[ 0.40996856,0.45910543,0.47157089,0.50314824,0.53206434], [ 0.38985529,0.46790701,0.48069099,0.50535599,0.53976368], [ 0.40674424,0.44326001,0.49542776,0.53279673,0.54845488], [ 0.42958708,0.46658283,0.49836389,0.55102732,0.56214487], [ 0.46265453,0.4885077, 0.51322926,0.55371314,0.57550584], [ 0.45610768,0.52470188,0.55642274,0.58285587,0.60250581], [ 0.53874357,0.55137093,0.58467527,0.59892185,0.62161426]],[[ 0.42219932,0.44660043,0.46946718,0.50697095,0.53568134], [ 0.41398357,0.43209915,0.4949953, 0.52573556,0.5328567 ], [ 0.40015009,0.43755942,0.49993691,0.51979766,0.55636218], [ 0.39430139,0.44500914,0.50820648,0.54190212,0.57544757], [ 0.43415658,0.48326497,0.51967126,0.55700721,0.57426176], [ 0.47454025,0.53144471,0.56112414,0.56986875,0.59678636], [ 0.5196676, 0.56429644,0.60365403,0.59838601,0.6253782 ]],[[ 0.42103032,0.43486515,0.4763113, 0.5267553, 0.52351387], [ 0.3968014, 0.44858151,0.46913697,0.52365916,0.53349486], [ 0.4023652, 0.45069682,0.50613317,0.53396137,0.54447694], [ 0.42104075,0.44835723,0.49634412,0.53776642,0.56910163], [ 0.44397282,0.47965558,0.54024094,0.55636736,0.58942303], [ 0.47689329,0.51673628,0.54675815,0.56225158,0.59435392], [ 0.49017099,0.56070903,0.58732315,0.60140813,0.61814686]]]];C:\Users\Steve\Documents\Eclipse Projects\BA_Analysis\results\2016-02-25-19-05_2016-02-22-20-27-28-stephan.csv.pdf
