nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
0,1.1943198,-0.0067066234,0.019227935,6.823019E-4,-2.663161E-4,-0.001098554,-0.21353287,0.06928221,9.827749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.1945451,-0.0066266335,0.019178731,6.823019E-4,7.9894834E-4,-0.0021638183,-0.20754737,0.07407062,9.824158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.1947827,-0.0066155153,0.019231861,-3.8296255E-4,7.9894834E-4,-3.3289514E-5,-0.21472996,0.059705406,9.832538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.1948771,-0.006758698,0.019220818,6.823019E-4,7.9894834E-4,-3.3289514E-5,-0.19198506,0.07885902,9.816976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1.1949908,-0.006776776,0.019234648,0.0028128307,-2.663161E-4,-3.3289514E-5,-0.19557635,0.07526772,9.820566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1.1952788,-0.0067954357,0.01936656,6.823019E-4,7.9894834E-4,-3.3289514E-5,-0.22789808,0.0537199,9.820566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1.1954541,-0.0068033035,0.019424645,-3.8296255E-4,7.9894834E-4,-0.001098554,-0.21832126,0.07047931,9.801413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1.1956984,-0.0067721754,0.019455634,-3.8296255E-4,7.9894834E-4,-0.0021638183,-0.20515315,0.051325697,9.779865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1.1959404,-0.0067389132,0.019459574,-3.8296255E-4,-2.663161E-4,-3.3289514E-5,-0.20156185,0.063296705,9.828946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1.1960807,-0.006747792,0.019493463,6.823019E-4,-2.663161E-4,-0.001098554,-0.20754737,0.07047931,9.8097925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1.1963282,-0.0067927125,0.019459382,-0.001448227,7.9894834E-4,-0.001098554,-0.21712416,0.06688801,9.803807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1.1965142,-0.0067760437,0.019485703,-3.8296255E-4,7.9894834E-4,0.0020972393,-0.20395605,0.058508303,9.815778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1.196742,-0.0067802165,0.019474788,-3.8296255E-4,-0.0013315806,-0.001098554,-0.19437926,0.046537295,9.808596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1.1968758,-0.006783052,0.019504907,-0.0025134913,-0.0013315806,-3.3289514E-5,-0.20635025,0.06808511,9.8337345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1.1970446,-0.0068038176,0.019485896,7.488809E-4,-3.3289514E-4,2.495382E-4,-0.19318216,0.0525228,9.827749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
