nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
0,0.93361753,-0.61294127,-0.25242317,-0.0074411384,0.011736817,0.020427777,1.9985598,5.525967,7.993491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.9331614,-0.61292315,-0.25262195,0.022386266,-0.02128638,-0.007269098,2.0691888,5.6001873,7.70499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.9334694,-0.6117603,-0.25141573,-0.029811691,0.019193668,-0.001942776,1.9925743,5.60737,7.6978073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.93362826,-0.61163914,-0.25119236,-0.060704358,0.012802081,-0.017921742,1.9183542,5.583428,7.8306856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.9375383,-0.6070322,-0.24662597,-0.07241108,0.035186216,-0.01899393,1.7914615,5.5307555,7.943213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.9389925,-0.6063822,-0.24627592,-0.048975267,0.011750399,0.004441886,1.9147629,5.457732,8.210167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.9394987,-0.6061535,-0.24608566,0.039441682,-0.04790441,0.003376622,1.9015948,5.486463,7.880964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.9369111,-0.60912377,-0.25079563,0.012810071,-0.050034937,0.0097682085,1.9818004,5.642086,7.6379523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.9372044,-0.60903454,-0.2506431,-0.058562644,0.035186216,-0.015798138,1.9446903,5.5810337,7.839065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.94215435,-0.6047652,-0.24495196,-0.048975267,0.03625148,-0.017928667,1.7675194,5.397877,8.085668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0.9430472,-0.6043897,-0.24465187,0.026658509,-0.031925444,0.020420853,1.8860323,5.4924483,8.056937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0.9407018,-0.606905,-0.24807447,0.031984832,-0.024468591,0.006572415,2.0057425,5.6049757,7.7109756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.94052184,-0.6068305,-0.2480752,-0.0329963,0.035186216,-0.009406551,1.9722236,5.531953,7.785196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0.9420638,-0.60446626,-0.24714902,-0.02873524,0.003228284,0.004441886,1.7938557,5.463718,8.073697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0.9426426,-0.6042478,-0.24685228,0.008549013,-0.027664384,0.0055071507,1.8860323,5.5271645,7.9719434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0.94240713,-0.6042176,-0.24689743,0.0064184843,-0.0020980383,0.003376622,1.9865888,5.5451207,7.809138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.94207305,-0.6044543,-0.24732897,-0.02127839,-0.011685418,-8.844358E-4,1.9578584,5.5415297,7.799561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.9429672,-0.6041099,-0.24695356,-0.03725736,0.01920725,-8.844358E-4,1.8644845,5.476886,8.015039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.94410425,-0.602592,-0.24475352,-0.002103631,0.011750399,0.0012460931,1.8441339,5.478083,7.9970827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.9440297,-0.6025745,-0.244604,0.017071128,-0.020207534,0.0076376796,1.8908207,5.523573,7.8187146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.9432253,-0.6025188,-0.24610414,-0.008486429,-0.01700082,0.0044362936,1.9782091,5.5331497,7.8294883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0.9436227,-0.6023308,-0.24598403,-0.029791718,0.020283435,-0.00834688,1.9434932,5.5092077,7.9384246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0.94576985,-0.60183704,-0.24387647,-0.005290636,0.016022377,-0.010477408,1.7866731,5.4565353,8.021025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.94628626,-0.60175246,-0.24358892,0.011753595,-0.031914525,0.011893145,1.8321629,5.481674,7.8426566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0.9464379,-0.6015883,-0.24363132,-0.009551694,-0.020196615,0.002305765,1.9913772,5.523573,7.940819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0.94697684,-0.60078347,-0.24423178,-0.001029578,0.0075002606,0.0012405005,1.9063832,5.49604,7.8869495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
