nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
0,1.5828857,-0.40921938,0.14424507,-0.02045654,-0.0060586915,0.0050267167,0.014514848,-0.09531915,-0.035763387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.5835416,-0.4086889,0.14421114,-0.00873863,0.0013981595,-0.0066911923,-0.027383681,-0.11866262,-0.06703765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.5838602,-0.40864906,0.14448544,8.487494E-4,3.3289514E-4,-0.0045606634,-0.06928221,0.0070329676,-0.11252748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.583432,-0.40882537,0.14415435,-0.0044775726,-0.013515542,0.009287775,0.021697452,0.04743512,-0.13617022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1.582903,-0.4085381,0.1432361,-0.022587068,-0.016711336,0.0114183035,0.11222821,0.004638766,-0.14140753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1.5828891,-0.40764105,0.14234091,-0.03323971,-0.009254484,0.0114183035,0.12509704,-0.04833295,-0.08574235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1.5839411,-0.40677077,0.14218393,-0.0034123082,0.016311862,-0.013082779,0.12270284,-0.18719664,-0.06299743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1.585109,-0.40769953,0.1436034,0.04452459,0.031225564,-0.03438807,0.007182605,0.045789108,-0.06075287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1.5851554,-0.40846536,0.14549889,0.0019140139,0.024833977,-0.0077564567,-0.08619126,0.29343936,0.017058687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1.5848186,-0.4077523,0.14447214,-0.052414473,-0.042277683,0.03165833,0.13242929,-0.06419453,-0.074818805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1.584619,-0.40520513,0.14206369,-0.08650293,-0.033755567,0.023136212,0.3024176,-0.3084031,-0.18734628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1.5852945,-0.4030879,0.14170614,-0.03750077,0.032290827,-0.00136487,0.23044191,-0.30271688,-0.18151042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1.5859865,-0.40329197,0.14382815,0.03919827,0.061052967,-0.038649123,-0.0175076,-0.05805939,-0.11282676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1.5867541,-0.40496486,0.14692742,0.0413288,0.053596117,-0.04504071,-0.27682957,0.1575684,-0.15607202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1.5867699,-0.40574256,0.14930484,-0.010869159,0.02589924,-0.0066911923,-0.2995745,0.20904374,-0.07586627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1.5863512,-0.40510482,0.14904259,-0.03323971,-0.022037657,0.022070948,-0.14335282,0.013317747,-0.09202713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1.5855814,-0.4040973,0.14744465,-0.031109184,-0.02736398,0.04018044,0.11267712,-0.107739076,0.029029695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1.5854259,-0.40321216,0.14588383,-0.009803895,3.3289514E-4,0.021005683,0.3230676,-0.1654992,0.08304887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1.585905,-0.40309304,0.14573383,0.0040445426,0.019507654,-0.023735423,0.26321256,-0.14036007,-0.09531915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1.5876493,-0.4026322,0.14687523,-0.012999688,0.02802977,-0.057823885,0.117615156,-0.13093291,-0.1818097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1.5902262,-0.40197968,0.14869098,-0.005542837,0.017377125,-0.067411266,-0.042646717,-0.07751228,-0.09636662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1.5918086,-0.4020569,0.14967842,0.013631922,-0.015646072,-0.023735423,-0.1575684,0.0026934769,-0.022146367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1.5910636,-0.40222543,0.14830004,-0.017260745,-0.059321914,0.050833087,-0.14529811,0.015861586,-0.18959084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1.5890898,-0.40166968,0.14599682,-0.028978655,-0.0326903,0.068942584,0.0026934769,-0.113574944,-0.14050971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1.587507,-0.4015336,0.14535896,-0.0034123082,0.015246597,0.01994042,-0.02064999,-0.043993454,-0.1340753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1.5871887,-0.40173244,0.14633036,-0.0044775726,0.048269793,-0.03438807,0.100257196,0.056563016,-0.1592144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1.5887063,-0.40085855,0.14838363,-0.04708815,0.053596117,-0.08552076,0.16729484,8.9782564E-4,-0.1858499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1.5909693,-0.3980334,0.15080118,-0.11419981,0.06424876,-0.09297761,0.15472528,0.039055414,-0.20605098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1.594363,-0.393512,0.1536241,-0.120591395,0.08555405,-0.07593338,0.18195933,-0.18076223,0.06808511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1.5969917,-0.389702,0.15587364,-0.093959786,0.057857174,-0.043975446,0.18195933,-0.21428105,0.13153146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1.5992157,-0.38742968,0.15741971,-0.03217445,0.044008736,-0.029061746,0.19048867,-0.21278468,0.09920973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1.5998862,-0.38703775,0.15849705,-0.00873863,0.01844239,-0.021604894,-0.009127894,-0.014514848,-0.19393034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1.5998203,-0.38668153,0.15918888,-0.024717597,0.0067244815,0.009287775,-0.1412579,0.10339958,-0.07870938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1.5991365,-0.3860194,0.15898298,-0.03323971,0.0056592175,0.048702557,-0.08738836,-0.0019452889,0.07691373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1.5984931,-0.38574755,0.15792455,-0.0034123082,-0.034820832,0.04231097,-0.072574235,-0.03995324,0.010324995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1.5978621,-0.3859213,0.15652959,0.007240336,-0.033755567,0.033788856,-0.051325697,-0.10190321,-0.21667525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1.5977006,-0.3864606,0.15602182,0.017892981,-0.007123956,7.656588E-4,-0.023792379,-0.09831191,-0.32920274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
