nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
0,0.6607735,-0.8883615,0.11129002,0.14557505,0.067111656,0.31451932,0.43379942,0.14903906,-0.15906477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.6520776,-0.8915648,0.11132356,0.14770557,0.18748654,0.19627497,0.16370355,-0.32411507,0.04444237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.63936985,-0.8946088,0.1030754,0.024134897,-0.19174759,0.20266655,-0.0362123,0.12000936,0.2359785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.62670356,-0.89458436,0.08913465,-0.021671474,-0.12144014,0.09614012,0.2311901,0.07526772,0.20440497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.6256273,-0.8953786,0.094789304,0.06994127,0.24820662,-0.0231695,-0.10788871,-0.14425065,0.12509704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.62730855,-0.8977828,0.10270724,0.1466403,0.40266997,-0.016777914,-0.28805238,-0.084096335,-0.3167828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.62678105,-0.9039847,0.11768326,0.13385713,0.35899413,0.057790596,-0.35509005,0.109834,-0.6818986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.6236239,-0.9068701,0.12448044,-0.08878313,0.07350325,0.021571605,-0.14664486,0.009876082,-0.927005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.6194166,-0.89963984,0.120096065,-0.32527184,-0.070307456,0.13768543,-0.29254153,-0.24256256,-0.7094319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.60228014,-0.8878015,0.1038559,-0.39344877,-0.12357067,0.3006709,-0.058807578,-0.2911948,-0.30511108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0.58952284,-0.88207877,0.09322478,-0.37001294,-0.0628506,0.26977822,0.14469956,0.06434417,-0.044143096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0.5716196,-0.8727269,0.077601634,-0.29118338,-0.38562572,-0.06684534,0.8086416,0.38845924,-0.041000705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.5723105,-0.8609086,0.067075446,-0.37214348,-0.43995422,-0.2713761,1.0708067,0.44951138,0.3899556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0.58408964,-0.84597445,0.06686255,-0.3923835,-0.3536678,-0.5323659,1.0221745,0.32471362,0.90755206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0.61959827,-0.83280903,0.09311515,-0.3593603,0.027696876,-0.80081254,0.15068507,-0.12180501,0.32216978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0.6415278,-0.8198786,0.109454185,-0.6704175,0.16831177,-0.6058691,-0.62458736,-0.25558102,0.6489783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.67281556,-0.79531795,0.13058099,-0.4403204,0.044741105,-0.51958275,-0.4499603,-0.4333505,0.78335285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.69709057,-0.7870901,0.14882138,0.07313706,0.1587244,-0.3438141,-0.6187515,-0.48482585,0.7055413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.7050669,-0.8013573,0.15839633,0.65477145,0.16618125,0.108923286,-0.081702136,-0.24136546,0.68982935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.70863014,-0.81804883,0.15804915,0.38206375,-0.099069595,-0.050866377,-0.14993688,0.16564883,-0.9394249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.7180056,-0.8228112,0.16756769,0.17966351,0.1768339,-0.12650014,-0.81073654,0.1189619,-1.0507553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0.7217063,-0.82601136,0.17776924,-0.041911498,0.16831177,-0.03488741,-0.31902736,0.1604115,-0.8370728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0.7236,-0.82137954,0.18248788,-0.14311162,0.07563377,0.007723167,-0.36676177,0.07751228,-0.11207857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.7180152,-0.82292455,0.17995629,0.11361711,-0.022370553,0.07590009,0.021098902,0.065541275,0.24705169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
