nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
0,1.7640175,-0.45722198,-0.3858095,-0.19406481,0.20879023,-0.017008012,0.34596214,0.13033436,-0.7962217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.7699593,-0.4479688,-0.37205744,-0.35172394,0.41651678,-0.043639623,0.1985691,0.026485857,0.06778584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.7775201,-0.43986917,-0.3582269,-0.24732803,0.3259693,-0.08838073,0.11731588,0.1074398,0.19797055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.7859949,-0.43390658,-0.34247747,-0.1972606,0.36325356,-0.10329443,-0.17717093,-0.025438393,0.5439327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1.7908268,-0.43513858,-0.33434275,0.020053336,0.18748493,-0.09477232,-0.19782092,-0.15966332,0.40895957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1.7912983,-0.435437,-0.33393025,-0.021491976,0.23755237,-0.07879335,-0.20679916,-0.013018472,-0.31423897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1.7956165,-0.4342485,-0.32314956,-0.13121422,0.35153568,-0.044704888,-0.062099606,-0.036661215,0.07706337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1.798813,-0.4313775,-0.31048143,-0.07582046,0.33342618,-0.05216174,-0.035763387,0.13691841,-0.13961188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1.8030287,-0.42782417,-0.29719138,-0.15359728,0.37176317,-0.06494465,0.06703765,0.030526072,-0.21173722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1.8082836,-0.42332497,-0.2853467,-0.05452769,0.15977556,-0.07133623,-0.11192893,0.021547815,0.12509704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1.8114674,-0.4232135,-0.2791157,-0.070506655,0.16084081,-0.07772782,-0.06928221,0.0067336923,-0.2208651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1.8166745,-0.41972142,-0.2684594,-0.16318466,0.31104308,-0.104359426,-0.03815759,-0.010025719,-0.3693056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1.8221008,-0.41233626,-0.253417,-0.23349212,0.37282842,-0.059618324,-0.087687634,0.081702136,0.09606735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1.8263508,-0.40928075,-0.24428642,-0.117378294,0.2332788,-0.072401494,0.06703765,-0.010175358,-0.011222821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1.8270749,-0.40936,-0.24398343,-0.13122673,0.13953553,-0.036182504,0.010923545,0.05267244,-0.07691373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1.8307213,-0.40486884,-0.23844731,-0.022569757,0.035139613,-0.060683586,0.05761048,-0.061052144,0.19123685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1.8334701,-0.4057384,-0.23422384,-0.10885618,0.1853419,-0.105424695,0.16684593,0.09831191,-0.08245032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1.8399355,-0.4018579,-0.223991,-0.20153418,0.44952747,-0.15762265,0.06015432,0.08574235,0.06599019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1.848202,-0.3950393,-0.20236336,-0.27823323,0.544336,-0.13738263,-0.15622166,0.027383681,0.23283611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1.8554595,-0.38736093,-0.18612868,-0.2931469,0.34193575,-0.14697,-0.3609259,-0.27189153,-0.29747957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1.8608258,-0.3801731,-0.17147923,-0.1259004,0.26523674,-0.019138275,-0.34117374,-0.01690905,-0.38337156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1.858961,-0.37909803,-0.16822153,-0.004460262,0.10225127,0.08312711,0.01810615,0.36750996,-0.19916765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1.8634048,-0.381465,-0.16756222,0.06584719,0.0010511497,-0.09370679,0.39175126,-0.0827496,0.10923545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1.8643723,-0.3814669,-0.16735218,-0.18235943,-0.01812361,-0.23006064,-0.0020949265,0.0537199,0.13317747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1.8746042,-0.37635309,-0.16333479,-0.17598036,0.17467646,-0.14164342,-0.077811554,0.020949265,-0.09262568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1.8801775,-0.37112668,-0.15394305,-0.2132646,0.19065544,0.039451536,-0.30585927,-0.049081136,-0.31304187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1.881012,-0.36303362,-0.15160981,0.030680947,0.03725736,-0.0031590417,0.05581483,-0.13497312,0.38621467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1.8820517,-0.36589658,-0.15151604,0.02641989,-0.14809865,-0.021268537,0.1707365,0.011073183,0.27368718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1.8855151,-0.36613014,-0.15406118,-0.09821605,0.025539448,-0.10116337,0.31603462,0.3242647,-0.18360534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1.8845735,-0.36071992,-0.14627911,-0.19622038,0.31422612,0.056495767,0.3167828,0.21862054,-0.39878422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1.884408,-0.3549553,-0.13839106,-0.10354237,0.21089546,0.021342041,-0.17013796,-0.020051438,-0.43559507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1.8843772,-0.35418546,-0.1334345,-0.015125424,0.11502166,0.029864155,-0.72439563,-0.13257892,-0.19138649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1.8831238,-0.3507649,-0.13479535,-0.075845495,0.002103631,0.1033674,0.10818799,-0.1822586,0.12659341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1.8838938,-0.35084704,-0.13543244,-0.022582274,0.009560482,-0.09903284,0.44666827,0.20126258,0.4321534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1.8877213,-0.35192043,-0.13290901,0.1009884,0.1618933,-0.04363909,0.2009633,0.29149407,0.069132574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1.8880718,-0.3570271,-0.12748899,0.22242855,0.10117322,-0.009550628,0.050128598,0.04129998,-0.41210195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1.8855147,-0.36691508,-0.12735231,0.3705003,-0.2034924,-0.03405171,0.1949778,0.30466217,-0.31139585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1.8852615,-0.38098285,-0.14200717,0.39819717,-0.46980852,-0.13525183,0.3462614,0.19138649,-0.43589434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1.8883296,-0.39224604,-0.15335059,0.16916533,-0.28658304,-0.20129822,0.48512512,0.43320087,-0.5364508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1.8973497,-0.38889903,-0.15306742,-0.2643973,-0.016005864,-0.23964775,-0.117615156,-0.10175357,-0.37334582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1.9067115,-0.3771076,-0.14297152,-0.3538795,0.18745965,-0.1597529,-0.39624038,-0.3266589,0.038905777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1.9118931,-0.36794966,-0.13724968,-0.24418071,0.05640815,-0.058552258,-0.63416415,-0.2733879,0.46537295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1.9140153,-0.36680698,-0.13637133,-0.14404586,0.06919132,0.04690892,-0.42586863,-0.4433762,0.47255555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1.9136108,-0.36141396,-0.13253133,-0.06947734,0.21726307,0.1790017,-0.22580315,-0.15771803,0.45295304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1.9084415,-0.35869572,-0.12805945,0.057289124,0.10860611,0.18965435,0.042646717,0.10414778,0.5117606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1.902261,-0.36200327,-0.12762739,0.18085979,0.0968882,0.18858908,0.09008184,0.15786767,-0.023193829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1.895141,-0.36719728,-0.1266631,0.12972711,0.10647558,0.16515326,0.20260932,0.18779519,-0.31408933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
