nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
30,1.6267166,-0.5923444,0.21993214,-0.030626353,0.020922326,7.488809E-4,0.24420857,0.09726445,-0.15352818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1.6268684,-0.5916751,0.2200636,-0.03275688,0.015596004,7.488809E-4,0.11207857,0.130484,-0.10190321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1.6266807,-0.5913594,0.22001034,-0.022104237,0.01453074,0.0018141454,0.20141222,0.12479776,-0.115969144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1.6264892,-0.5910881,0.22016937,-0.028495824,0.019857062,-0.009903763,0.23373394,0.15233108,-0.15188217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1.6272175,-0.59033996,0.22076243,-0.045540053,0.030509707,-0.020556407,0.21921909,0.14664486,-0.18270752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1.6279318,-0.58925414,0.22176987,-0.050866377,0.0486192,-0.015230086,0.15128362,0.14440028,-0.18854338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1.6287795,-0.587705,0.22344643,-0.07323693,0.06246764,-0.017360615,0.15502456,0.09412205,-0.1945289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1.6296968,-0.58548844,0.22501802,-0.087085366,0.05820658,-0.004577441,0.077213004,0.10729016,-0.077213004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1.6308069,-0.58346266,0.22593364,-0.06151902,0.045423407,-0.008838499,0.15846622,0.09980828,0.03232172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1.6321359,-0.5828284,0.22671136,-0.0061252704,0.028379178,-0.0056427056,0.09861118,0.17163433,-0.0010474633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1.6326987,-0.5836757,0.2271563,0.01091896,0.020922326,0.0028794098,0.1479916,0.1818097,-0.22565351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1.633177,-0.5840467,0.22770289,-0.018908443,0.03583603,0.011401525,0.1695394,0.10160393,-0.26036942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1.6339942,-0.58354425,0.22835642,-0.026365295,0.0337055,0.009270996,0.1551742,0.06180033,-0.09262568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1.6343412,-0.58328515,0.22857091,-0.016777914,0.015596004,0.008205732,0.14754269,0.1604115,-0.04189853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1.6348183,-0.5835296,0.22874838,0.0066579026,0.01453074,0.01033626,0.11911154,0.18989012,-0.017956512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1.6347188,-0.58466494,0.22839567,0.023702133,-0.009970343,0.02205417,0.10474633,0.21263504,-0.1364695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1.6335763,-0.5860142,0.22749452,0.019441076,6.823019E-4,0.055077367,0.07451953,0.23956981,-0.14260463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
