nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
30,1.1729102,-0.42341906,-0.013358623,-0.22431086,-0.11760892,-0.13488539,0.42482117,0.017208325,1.3922282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1.207918,-0.416292,-0.017256822,0.14959694,-0.44890615,0.0046642604,0.060902506,0.016460137,2.0093338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1.1549594,-0.4235522,-0.03687764,0.47556788,-0.6406537,0.07497171,1.2400469,0.48213238,1.2575544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1.1064553,-0.4375971,-0.057253353,0.1751633,-0.0036256274,0.19108553,1.18917,0.8560767,0.981922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1.1703852,-0.438291,-0.059203178,-0.02297589,0.07413868,0.12823494,2.1564276,0.8441057,2.194585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1.236147,-0.43808872,-0.058096465,0.13255271,0.14764193,-0.009184177,2.294094,0.6793547,2.9299042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1.3037376,-0.45460293,-0.06481311,0.7844945,-0.3817945,0.005729525,1.7118542,0.8891467,3.259107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1.2546906,-0.49293634,-0.095539674,1.0241791,-0.677938,-0.068838984,2.5234885,1.3979145,0.040102877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1.21331,-0.5044603,-0.09860826,0.30192977,-0.033453032,-0.22436759,2.6527755,1.0959458,-0.18210897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1.1797155,-0.52140236,-0.11347603,0.47237206,-0.55969363,-0.51518476,2.8981812,1.3401544,1.6985365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1.1339909,-0.5225673,-0.11889347,0.72483975,-0.43612298,-0.8901579,2.5867853,1.2322657,0.23552959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1.1198102,-0.5510964,-0.11901906,0.7216439,0.01022281,-1.0030758,2.6874914,1.1763012,-0.12764087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1.1199965,-0.5828233,-0.1039221,0.85266376,-0.35197616,-1.2534157,1.7202339,1.3247417,-0.84709847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1.1244456,-0.61646426,-0.10573988,0.81644475,-0.97089475,-1.4014875,2.081459,0.9516952,-1.2080244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1.13665,-0.6511242,-0.109675065,0.8718385,-1.1051182,-1.5825824,2.0436008,0.5565023,-0.92042094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1.1546711,-0.69243324,-0.12512566,1.0326934,-1.6590556,-1.6475636,1.5981296,0.32396543,-0.71212536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1.1788185,-0.7314797,-0.16155578,0.8686427,-2.4835703,-1.8457028,1.5957354,0.037858315,-1.5237597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1.216744,-0.76414907,-0.1969536,0.5203012,-2.6785138,-1.9660776,0.31603462,-1.1324574,-2.1850083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1.2497026,-0.7821197,-0.20851287,0.15598081,-2.1991446,-1.9873829,0.0,-1.7980455,-2.275988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1.309531,-0.78108823,-0.20564106,0.23374511,-1.962656,-2.1098883,-0.79966336,-2.4984992,-1.8789995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1.4023238,-0.80383533,-0.19831209,0.070759654,-2.5485513,-1.8957702,-2.421735,-1.9669863,-1.9963154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1.5035536,-0.8133278,-0.21207002,-0.52791893,-1.930698,-1.4345106,-2.7593174,-2.3751976,-1.9771616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
