nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
0,0.77665776,-0.42299977,0.16452357,-0.043276366,-0.0640658,0.05183177,0.11522096,-0.15532383,-0.0013467384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.77383155,-0.4220941,0.16195224,-0.01984055,-0.04489104,0.018808575,0.21547815,-0.13512276,-0.017357962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.7732947,-0.42177972,0.1611689,0.002530003,-0.0118678445,-0.030193588,0.11058219,-0.0676362,-0.10654198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.7745749,-0.42228347,0.16212755,0.022770027,0.0030458574,-0.041911498,-0.13811551,0.09008184,-0.12823942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.77653885,-0.4231588,0.16384995,0.021704763,0.021155352,-0.039780967,-0.2638111,0.09726445,-0.27548283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.7783884,-0.423647,0.16577971,0.014247912,0.02328588,-0.012084093,-0.31588498,0.080505036,-0.10310031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.7787296,-0.42412204,0.16624275,0.00892159,-0.012933109,0.015612782,-0.1997662,0.030526072,-0.15951368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.7778397,-0.4244813,0.16588055,-0.0017310547,-0.008672051,0.030526483,-0.12360066,0.010175358,-0.15427637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.7763615,-0.42448688,0.16534339,-0.008122642,-0.008672051,0.02946122,-0.019452889,0.0053869537,-0.063296705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.7748376,-0.42428,0.16435291,-0.0049268478,-0.018259432,0.016678046,0.09322423,-0.039504327,-0.061650693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0.77399576,-0.42437133,0.1639096,0.004660532,-0.004410994,-0.0024967135,0.048482586,-0.026485857,-0.113574944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0.77397954,-0.4244855,0.16417831,3.9947417E-4,0.004111122,-0.0110188285,-0.05431845,-0.0034416649,-0.16235681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.7743363,-0.4245467,0.16461958,-0.002796319,-0.0033457293,-0.009953564,-0.1273416,0.06479308,-0.1515829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0.77469057,-0.42439514,0.16489048,-0.0102531705,-0.0022804649,-0.006757771,-0.12030864,0.015263036,-0.1743278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0.7750377,-0.4240589,0.16518001,-0.013448963,-0.0033457293,-0.003561978,-0.13736732,-4.4891282E-4,-0.13721769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0.77534074,-0.42381963,0.16539776,-0.008122642,-0.004410994,0.006025402,-0.17881694,0.039504327,-0.03815759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.77560025,-0.42425624,0.16513424,0.019574234,-0.05447842,0.04437492,-0.37514147,0.20231004,0.14260463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.77452856,-0.42724884,0.16175167,0.15805861,-0.18657121,0.18179403,-0.8004116,0.6251859,1.0301052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.76677525,-0.4364101,0.14507857,0.28269455,-0.7394434,0.4161522,-0.9795278,0.89333653,1.2443863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.75135785,-0.44588757,0.10478394,0.15805861,-1.6758109,0.7048389,-1.6826749,1.072303,2.1169233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.7171062,-0.4524357,0.028988749,0.07816378,-2.4161696,1.1139004,-0.8877999,2.3460183,1.7123032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0.6635378,-0.46011087,-0.059813563,0.3647199,-1.7620974,1.2151005,1.1779473,0.76195467,0.18644845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0.6178139,-0.46572727,-0.09653395,0.4339621,-0.10241532,1.1905994,0.81268185,0.21458033,2.231845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.5655612,-0.48628592,-0.12102328,1.1647335,-0.15248275,1.1266836,1.0884639,0.29658175,3.4132338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0.51650476,-0.5127896,-0.14918026,1.0720555,-0.45501783,0.81882215,1.552939,-0.6335656,2.596811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0.4829893,-0.53185916,-0.185779,0.65127605,-1.0473049,0.3053647,1.1852795,-0.9736919,1.5474025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0.46443906,-0.54521585,-0.22826624,0.49787796,-1.4254737,-0.152699,0.93134445,-0.84500355,0.18121114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0.45482334,-0.564566,-0.270876,0.6725813,-1.4084295,-0.50530154,0.46567222,-1.229273,-1.6484078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0.456172,-0.5976884,-0.30086657,1.0305102,-1.0249343,-0.86109984,0.11133038,-0.6678326,-2.9317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0.45974442,-0.6473839,-0.31640512,1.4065485,-0.5796538,-0.9974537,-0.004189853,-0.048632223,-3.3876457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0.45780343,-0.704259,-0.32003325,1.5397066,0.001980593,-0.7066365,-0.27623102,0.49365446,-3.6822822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0.4416864,-0.76337725,-0.31328496,1.8379806,0.74020886,-0.4072972,-0.35314476,0.041150343,-3.828478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0.42201945,-0.8325078,-0.28427652,2.2481074,1.7862985,-0.41475403,-1.1611878,-0.24615386,-5.16564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0.4611777,-0.86053133,-0.21116114,-1.1884357,-0.10454585,-0.93779886,-5.758205,4.740968,3.289633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0.48352966,-0.8208902,-0.1881241,-1.4185327,-0.061935272,0.42147854,-1.4927847,-1.357662,-1.7036241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0.48469144,-0.78008777,-0.18529657,-1.4952317,0.22249033,-0.16441691,-0.6657377,0.29418755,0.23268647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0.519555,-0.7400116,-0.13460839,-0.73463297,1.143944,-0.57560897,-0.0887351,-0.42287588,3.978415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0.5320967,-0.74895984,-0.1233049,1.0124006,-0.6574181,-0.24324648,0.21906945,-0.79741883,1.9610008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0.5200335,-0.79271674,-0.15728036,1.6472983,-1.1048292,-0.23898542,0.8937854,-0.87328506,-0.5065233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0.5109968,-0.84374565,-0.17917168,1.5833824,-0.20468071,-0.35829502,0.23702596,-0.8777742,-2.3377883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0.5156205,-0.8982685,-0.15984035,1.6952351,0.6304866,-0.62780696,-0.32800564,0.23672669,-2.0983682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0.5313851,-0.94681156,-0.11868583,1.3149358,0.8765627,-0.5468468,-0.1822586,0.9564836,-0.12868834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0.5425693,-0.9794222,-0.08822494,1.0763166,0.3407347,-0.29864022,0.15322891,-0.5460276,1.0696096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0.55285704,-1.011508,-0.06371168,0.90907,0.5580486,-0.47440886,0.5587468,-0.4417302,-0.76449853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0.573614,-1.0327349,-0.036391035,0.5554022,-0.14715643,-0.3476424,-0.5006874,1.234211,0.34641105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0.594974,-1.0468026,-0.030082855,0.47763795,-0.50402004,-0.14843795,-1.4184148,-0.41000703,0.36631286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0.58514285,-1.0694495,-0.042582117,1.074186,0.08826701,0.04863598,0.16250645,1.1382933,1.0645219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0.5765305,-1.1024432,-0.043575887,0.7013435,-0.042760514,-0.21448433,0.99134916,2.742558,-1.5433623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0.5766671,-1.1016022,-0.04718189,-0.7037403,-0.40175462,-0.281596,0.89558107,0.1316811,-1.9252374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0.612884,-1.0715461,-0.025858529,-1.069126,-0.61693805,-0.7396597,-0.14395137,0.95274264,0.45654434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0.6682904,-1.0474491,0.0036000302,-0.5098622,-0.6094812,-0.83659875,-0.8728362,1.1019313,1.5541362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0.7044362,-1.0511495,0.032528862,0.52237904,0.0136985015,-0.40623194,-0.5840356,-0.21188685,0.8858546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
